I may do one ; may I do one ?
I may give you some ; may I give you some ?
I may have a bite ; may I have a bite ?
I may have a muffin for my plate ; may I have a muffin for my plate ?
I may have a spoonful of that to give to Sarah ; may I have a spoonful of that to give to Sarah ?
I may have a spoonful of this to give to Sarah ; may I have a spoonful of this to give to Sarah ?
I may have another bottle ; may I have another bottle ?
I may have coffee with Fraser ; may I have coffee with Fraser ?
I may have it ; may I have it ?
I may have it ; may I have it ?
I may have it ; may I have it ?
I may have it ; may I have it ?
I may have it to eat ; may I have it to eat ?
I may have one ; may I have one ?
I may have one ; may I have one ?
I may have some bread and butter while I 'm waiting for the stew ; may I have some bread and butter while I 'm waiting for the stew ?
I may have some more cheese ; may I have some more cheese ?
I may have some of your sandwich ; may I have some of your sandwich ?
I may have some sugar ; may I have some sugar ?
I may have them ; may I have them ?
I may have your bottle ; may I have your bottle ?
I may kiss it ; may I kiss it ?
I may look at your dress ; may I look at your dress ?
I may look now ; may I look now ?
I may pat him ; may I pat him ?
I may please have it ; may I please have it ?
I may pour Fraser 's coffee first ; may I pour Fraser 's coffee first ?
I may pour Fraser 's coffee first ; may I pour Fraser 's coffee first ?
I may put nail polish on ; may I put nail polish on ?
I may put the clips away ; may I put the clips away ?
I may see ; may I see ?
I may see ; may I see ?
I may see ; may I see ?
I may see ; may I see ?
I may see her ; may I see her ?
I may see it ; may I see it ?
I may see it ; may I see it ?
I may see it ; may I see it ?
I may see it ; may I see it ?
I may see it ; may I see it ?
I may see it ; may I see it ?
I may see it ; may I see it ?
I may see it right now because it 's Christmas day ; may I see it right now because it 's Christmas day ?
I may see the doggy that Maggie gave you ; may I see the doggy that Maggie gave you ?
I may see them ; may I see them ?
I may see them ; may I see them ?
I may see them ; may I see them ?
I may see your mouse ; may I see your mouse ?
I may see your new slippers ; may I see your new slippers ?
I may see your truck ; may I see your truck ?
I may show you ; may I show you ?
I may sit beside you ; may I sit beside you ?
I may sit down ; may I sit down ?
I may sit here ; may I sit here ?
I may sit up while you read the story ; may I sit up while you read the story ?
I may tear it off for you ; may I tear it off for you ?
I may top it ; may I top it ?
I may try ; may I try ?
I may try it once ; may I try it once ?
I may try one ; may I try one ?
I may use one ; may I use one ?
I may use one ; may I use one ?
I shall ; shall I ?
I shall ; shall I ?
I shall be the cash register ; shall I be the cash register ?
I shall be the waitress ; shall I be the waitress ?
I shall blow ; shall I blow ?
I shall bring a mirror in here for you to look at ; shall I bring a mirror in here for you to look at ?
I shall bring this over here ; shall I bring this over here ?
I shall button it for you ; shall I button it for you ?
I shall change your diaper ; shall I change your diaper ?
I shall change your diaper ; shall I change your diaper ?
I shall change your diaper ; shall I change your diaper ?
I shall clean the rug ; shall I clean the rug ?
I shall close the box ; shall I close the box ?
I shall come ; shall I come ?
I shall come over there ; shall I come over there ?
I shall cut it ; shall I cut it ?
I shall decorate your tree ; shall I decorate your tree ?
I shall do it ; shall I do it ?
I shall draw a doggy ; shall I draw a doggy ?
I shall draw one for you ; shall I draw one for you ?
I shall draw them darker ; shall I draw them darker ?
I shall draw where you cut it ; shall I draw where you cut it ?
I shall draw you how it looks ; shall I draw you how it looks ?
I shall drink your pineapple juice ; shall I drink your pineapple juice ?
I shall drop them out of the box ; shall I drop them out of the box ?
I shall finish buttoning you up ; shall I finish buttoning you up ?
I shall finish it for you ; shall I finish it for you ?
I shall fix one for you ; shall I fix one for you ?
I shall fold it in half ; shall I fold it in half ?
I shall get him out ; shall I get him out ?
I shall get out the pipe cleaners ; shall I get out the pipe cleaners ?
I shall get Snoopy another glass from the kitchen ; shall I get Snoopy another glass from the kitchen ?
I shall get the crayons ; shall I get the crayons ?
I shall get you some crayons and paper ; shall I get you some crayons and paper ?
I shall give you a piece ; shall I give you a piece ?
I shall go get another one too ; shall I go get another one too ?
I shall go get them ; shall I go get them ?
I shall go see if I can find it ; shall I go see if I can find it ?
I shall help ; shall I help ?
I shall help you ; shall I help you ?
I shall help you ; shall I help you ?
I shall help you ; shall I help you ?
I shall help you make some zucchini ; shall I help you make some zucchini ?
I shall help you put that on ; shall I help you put that on ?
I shall help you take it off ; shall I help you take it off ?
I shall hold her ; shall I hold her ?
I shall hold it ; shall I hold it ?
I shall leave them out ; shall I leave them out ?
I shall make a farm over there ; shall I make a farm over there ?
I shall make a flower ; shall I make a flower ?
I shall make a flower like this one ; shall I make a flower like this one ?
I shall make a wish first ; shall I make a wish first ?
I shall make Becky bigger or littler than Miriam ; shall I make Becky bigger or littler than Miriam ?
I shall make her sit down ; shall I make her sit down ?
I shall make him gallop down the street of the village ; shall I make him gallop down the street of the village ?
I shall make it bigger ; shall I make it bigger ?
I shall make it tighter ; shall I make it tighter ?
I shall make one for you ; shall I make one for you ?
I shall make something with the yellow one ; shall I make something with the yellow one ?
I shall make you a necklace ; shall I make you a necklace ?
I shall make you go all the way over ; shall I make you go all the way over ?
I shall pack all your clothes ; shall I pack all your clothes ?
I shall pack it up ; shall I pack it up ?
I shall peel it ; shall I peel it ?
I shall pour it from dolly 's cup to your cup ; shall I pour it from dolly 's cup to your cup ?
I shall pour it from here ; shall I pour it from here ?
I shall pour some ginger ale in that cup too ; shall I pour some ginger ale in that cup too ?
I shall pretend I 'm Mel ; shall I pretend I 'm Mel ?
I shall pretend I 'm someone on the telephone ; shall I pretend I 'm someone on the telephone ?
I shall pretend I 'm the high chair ; shall I pretend I 'm the high chair ?
I shall push you in ; shall I push you in ?
I shall put it in that pot ; shall I put it in that pot ?
I shall put it there ; shall I put it there ?
I shall put pigtails or a ponytail on it ; shall I put pigtails or a ponytail on it ?
I shall put some tape on it ; shall I put some tape on it ?
I shall put the egg shell in ; shall I put the egg shell in ?
I shall put the shell in ; shall I put the shell in ?
I shall put this back there ; shall I put this back there ?
I shall put this part on that part ; shall I put this part on that part ?
I shall read the whole book ; shall I read the whole book ?
I shall roll it back to you ; shall I roll it back to you ?
I shall sit down too ; shall I sit down too ?
I shall start it for you ; shall I start it for you ?
I shall take him off ; shall I take him off ?
I shall take it apart for you ; shall I take it apart for you ?
I shall take it out ; shall I take it out ?
I shall take the head off ; shall I take the head off ?
I shall take the necklaces off ; shall I take the necklaces off ?
I shall take them off or put them on ; shall I take them off or put them on ?
I shall take this necklace off ; shall I take this necklace off ?
I shall tear it for you ; shall I tear it for you ?
I shall throw it back to you ; shall I throw it back to you ?
I shall tie it ; shall I tie it ?
I shall tie it from here to here ; shall I tie it from here to here ?
I shall try it out and see if it fits ; shall I try it out and see if it fits ?
I shall try to hook them ; shall I try to hook them ?
I shall unsnap it so you can snap it back up ; shall I unsnap it so you can snap it back up ?
I shall use a needle first ; shall I use a needle first ?
Momma shall go get you a Kleenex ; shall Momma go get you a Kleenex ?
she shall sit down ; shall she sit down ?
she shall sit on this seat ; shall she sit on this seat ?
the lady shall knock on the door ; shall the lady knock on the door ?
they shall do a trick ; shall they do a trick ?
this shall be the dog house ; shall this be the dog house ?
we shall ; shall we ?
we shall ; shall we ?
we shall ; shall we ?
we shall ; shall we ?
we shall blow another one ; shall we blow another one ?
we shall blow it bigger ; shall we blow it bigger ?
we shall braid her hair ; shall we braid her hair ?
we shall bring Ari a present ; shall we bring Ari a present ?
we shall bring the doll to your doll house ; shall we bring the doll to your doll house ?
we shall bring the people for a ride in the bus ; shall we bring the people for a ride in the bus ?
we shall brush the other doll 's hair ; shall we brush the other doll 's hair ?
we shall build a boat out of blocks ; shall we build a boat out of blocks ?
we shall build a forest ; shall we build a forest ?
we shall build a house ; shall we build a house ?
we shall build a house together ; shall we build a house together ?
we shall build a pasture for the animals ; shall we build a pasture for the animals ?
we shall build a road ; shall we build a road ?
we shall build a road for it ; shall we build a road for it ?
we shall build a road for them ; shall we build a road for them ?
we shall build a ship again ; shall we build a ship again ?
we shall build a station ; shall we build a station ?
we shall build a tower ; shall we build a tower ?
we shall build a village ; shall we build a village ?
we shall build a zoo for them ; shall we build a zoo for them ?
we shall build another one ; shall we build another one ?
we shall build fences ; shall we build fences ?
we shall build some more zoo animals ; shall we build some more zoo animals ?
we shall build something ; shall we build something ?
we shall build this with all the animals ; shall we build this with all the animals ?
we shall bury your foot in sand ; shall we bury your foot in sand ?
we shall buy a swimming pool in the summer for Nina ; shall we buy a swimming pool in the summer for Nina ?
we shall buy dolly a blue dress or a pink dress ; shall we buy dolly a blue dress or a pink dress ?
we shall change the fish 's water now ; shall we change the fish 's water now ?
we shall change your diaper ; shall we change your diaper ?
we shall clear a space on the floor here ; shall we clear a space on the floor here ?
we shall close the door ; shall we close the door ?
we shall do a game ; shall we do a game ?
we shall do it ; shall we do it ?
we shall do it a different way ; shall we do it a different way ?
we shall do it together ; shall we do it together ?
we shall do some more ; shall we do some more ?
we shall do that after the telescope ; shall we do that after the telescope ?
we shall do this another time ; shall we do this another time ?
we shall draw a big doggy or a little doggy ; shall we draw a big doggy or a little doggy ?
we shall draw a house here ; shall we draw a house here ?
we shall draw what we saw at the zoo ; shall we draw what we saw at the zoo ?
we shall dress her again ; shall we dress her again ?
we each shall have a piece ; shall we each have a piece ?
we shall feed Snoopy some cookie ; shall we feed Snoopy some cookie ?
we shall find a friend for the mouse ; shall we find a friend for the mouse ?
we shall find somebody to be Nonna ; shall we find somebody to be Nonna ?
we shall find the dolls again ; shall we find the dolls again ?
we shall finish the village ; shall we finish the village ?
we shall finish this story first ; shall we finish this story first ?
we shall fix his ear ; shall we fix his ear ?
we shall fix the doll house ; shall we fix the doll house ?
we shall get dressed up for Ari 's birthday party ; shall we get dressed up for Ari 's birthday party ?
we shall get it ; shall we get it ?
we shall get your little cars ; shall we get your little cars ?
we shall give bunny a drink of water ; shall we give bunny a drink of water ?
we shall give dolly a bath ; shall we give dolly a bath ?
we shall give Dolly a bath ; shall we give Dolly a bath ?
we shall give dolly some coffee ; shall we give dolly some coffee ?
we shall give dolly some coffee ; shall we give dolly some coffee ?
we shall give her a dress ; shall we give her a dress ?
we shall give her some eyes ; shall we give her some eyes ?
we shall give her some more milk ; shall we give her some more milk ?
we shall give him something to eat ; shall we give him something to eat ?
we shall give some ; shall we give some ?
we shall give some carrot to the tiger ; shall we give some carrot to the tiger ?
we shall give some of your toys to another little girl ; shall we give some of your toys to another little girl ?
we shall give the collie dog a ride now ; shall we give the collie dog a ride now ?
we shall give them some chicken to eat ; shall we give them some chicken to eat ?
we shall glue it ; shall we glue it ?
we shall go and buy you some boots ; shall we go and buy you some boots ?
we shall go and set up your doll house ; shall we go and set up your doll house ?
we shall go back to Wellfleet soon ; shall we go back to Wellfleet soon ?
we shall go do the laundry ; shall we go do the laundry ?
we shall go on an airplane to see them ; shall we go on an airplane to see them ?
we shall go out and play with him ; shall we go out and play with him ?
we shall go see the bears ; shall we go see the bears ?
we shall go skiing one weekend ; shall we go skiing one weekend ?
we shall go to school ; shall we go to school ?
we shall go to the next page ; shall we go to the next page ?
we shall go to the store and buy a new dress for dolly ; shall we go to the store and buy a new dress for dolly ?
we shall go to the store with Santa_Claus ; shall we go to the store with Santa_Claus ?
we shall go visit Linda ; shall we go visit Linda ?
we shall go visit Pierre and Maryse ; shall we go visit Pierre and Maryse ?
we shall go visit someone on the train ; shall we go visit someone on the train ?
we shall invite them for breakfast ; shall we invite them for breakfast ?
we shall just take the basket outside ; shall we just take the basket outside ?
we shall leave your shoes off ; shall we leave your shoes off ?
we shall let her come in the door ; shall we let her come in the door ?
we shall listen ; shall we listen ?
we shall look ; shall we look ?
we shall look at it ; shall we look at it ?
we shall look at my book a little more ; shall we look at my book a little more ?
we shall look at the book together ; shall we look at the book together ?
we shall look at the next page ; shall we look at the next page ?
we shall look at these first ; shall we look at these first ?
we shall look at this ; shall we look at this ?
we shall look at this book ; shall we look at this book ?
we shall look for it ; shall we look for it ?
we shall look for Mrs Wood 's dogs ; shall we look for Mrs Wood 's dogs ?
we shall look for them to play with ; shall we look for them to play with ?
we shall make a ball with your snake tree on it ; shall we make a ball with your snake tree on it ?
we shall make a bed for the mouse ; shall we make a bed for the mouse ?
we shall make a big tall tall home ; shall we make a big tall tall home ?
we shall make a bigger table ; shall we make a bigger table ?
we shall make a boat the way we did yesterday ; shall we make a boat the way we did yesterday ?
we shall make a chair ; shall we make a chair ?
we shall make a dog house ; shall we make a dog house ?
we shall make a fence all around the house ; shall we make a fence all around the house ?
we shall make a fence with these ; shall we make a fence with these ?
we shall make a flower ; shall we make a flower ?
we shall make a funny man with this ; shall we make a funny man with this ?
we shall make a horse ; shall we make a horse ?
we shall make a house for them ; shall we make a house for them ?
we shall make a little seat here ; shall we make a little seat here ?
we shall make a road for it ; shall we make a road for it ?
we shall make a row of trees ; shall we make a row of trees ?
we shall make a snowman ; shall we make a snowman ?
we shall make a watch ; shall we make a watch ?
we shall make a zoo for the animals ; shall we make a zoo for the animals ?
we shall make another flower ; shall we make another flower ?
we shall make another house ; shall we make another house ?
we shall make big ones or little ones ; shall we make big ones or little ones ?
we shall make him walk on something ; shall we make him walk on something ?
we shall make it fall ; shall we make it fall ?
we shall make it go ; shall we make it go ?
we shall make it together ; shall we make it together ?
we shall make little peas ; shall we make little peas ?
we shall make some buttons ; shall we make some buttons ?
we shall make some houses ; shall we make some houses ?
we shall make something with these ; shall we make something with these ?
we shall make Spencer 's birthday party ; shall we make Spencer 's birthday party ?
we shall make the big dog chase the little dog ; shall we make the big dog chase the little dog ?
we shall make the trees around Nicholas 's house ; shall we make the trees around Nicholas 's house ?
we shall make the whole house orange ; shall we make the whole house orange ?
we shall make this ; shall we make this ?
we shall make this box into his house ; shall we make this box into his house ?
we shall make this into the table ; shall we make this into the table ?
we shall open another present ; shall we open another present ?
we shall open that one ; shall we open that one ?
we shall open this book ; shall we open this book ?
we shall play house ; shall we play house ?
we shall pour that in there ; shall we pour that in there ?
we shall pretend ; shall we pretend ?
we shall pretend he 's eating some cheese ; shall we pretend he 's eating some cheese ?
we shall pretend that we 're going to Spencer 's birthday ; shall we pretend that we 're going to Spencer 's birthday ?
we shall pretend this is the road ; shall we pretend this is the road ?
we shall pull you in ; shall we pull you in ?
we shall put a bandaid on it ; shall we put a bandaid on it ?
we shall put a bib on dolly ; shall we put a bib on dolly ?
we shall put a jersey on ; shall we put a jersey on ?
we shall put a pretty dress on for Ari 's birthday party ; shall we put a pretty dress on for Ari 's birthday party ?
we shall put her in the kitchen ; shall we put her in the kitchen ?
we shall put her on a chair at the table ; shall we put her on a chair at the table ?
we shall put him in the doll house ; shall we put him in the doll house ?
we shall put his neck on ; shall we put his neck on ?
we shall put it away ; shall we put it away ?
we shall put it away ; shall we put it away ?
we shall put it back in the box ; shall we put it back in the box ?
we shall put it back in the envelope ; shall we put it back in the envelope ?
we shall put it in on the zipper ; shall we put it in on the zipper ?
we shall put it in the envelope ; shall we put it in the envelope ?
we shall put it in the living room ; shall we put it in the living room ?
we shall put it in the middle ; shall we put it in the middle ?
we shall put it on ; shall we put it on ?
we shall put it up on your wall ; shall we put it up on your wall ?
we shall put on a nightgown ; shall we put on a nightgown ?
we shall put on a nightgown ; shall we put on a nightgown ?
we shall put on a red shirt or a white shirt ; shall we put on a red shirt or a white shirt ?
we shall put on some red pants ; shall we put on some red pants ?
we shall put on this dress here ; shall we put on this dress here ?
we shall put one more Christmas card in your doll house ; shall we put one more Christmas card in your doll house ?
we shall put our Christmas cards up in the doll house ; shall we put our Christmas cards up in the doll house ?
we shall put Snoopy on the chair ; shall we put Snoopy on the chair ?
we shall put some blue clay around him for a jacket ; shall we put some blue clay around him for a jacket ?
we shall put some cream on his whiskers ; shall we put some cream on his whiskers ?
we shall put some furniture in the living room ; shall we put some furniture in the living room ?
we shall put some ketchup on the hamburger ; shall we put some ketchup on the hamburger ?
we shall put some more animals in there ; shall we put some more animals in there ?
we shall put some more milk in ; shall we put some more milk in ?
we shall put some pants on ; shall we put some pants on ?
we shall put some zoo animals on your wagon ; shall we put some zoo animals on your wagon ?
we shall put suspenders on to hold up the skirt ; shall we put suspenders on to hold up the skirt ?
we shall put the baby on the high chair ; shall we put the baby on the high chair ?
we shall put the birthday hats on your dollies ; shall we put the birthday hats on your dollies ?
we shall put the bookcase in the living room or the bedroom ; shall we put the bookcase in the living room or the bedroom ?
we shall put the chimney up here ; shall we put the chimney up here ?
we shall put the clay back ; shall we put the clay back ?
we shall put the hat on his nose ; shall we put the hat on his nose ?
we shall put the house in the hole ; shall we put the house in the hole ?
we shall put the lady in the house ; shall we put the lady in the house ?
we shall put the man in the barn ; shall we put the man in the barn ?
we shall put the man in the bed ; shall we put the man in the bed ?
we shall put the monkeys to bed ; shall we put the monkeys to bed ?
we shall put the mouse at the farm ; shall we put the mouse at the farm ?
we shall put the necklace on dolly ; shall we put the necklace on dolly ?
we shall put the pajamas on now ; shall we put the pajamas on now ?
we shall put the people back in the box ; shall we put the people back in the box ?
we shall put the red shirt on ; shall we put the red shirt on ?
we shall put the sandal on ; shall we put the sandal on ?
we shall put the silo back ; shall we put the silo back ?
we shall put the top back on the car ; shall we put the top back on the car ?
we shall put the wooden baby on the high chair ; shall we put the wooden baby on the high chair ?
we shall put the yucky monkey up on the table ; shall we put the yucky monkey up on the table ?
we shall put them back ; shall we put them back ?
we shall put them back in the envelope ; shall we put them back in the envelope ?
we shall put them in place ; shall we put them in place ?
we shall put them on her feet ; shall we put them on her feet ?
we shall put them on this ; shall we put them on this ?
we shall put them together ; shall we put them together ?
we shall put these on ; shall we put these on ?
we shall put these on you ; shall we put these on you ?
we shall put these up on the wall now ; shall we put these up on the wall now ?
we shall put this away ; shall we put this away ?
we shall put this away and bring it to Maggie 's house ; shall we put this away and bring it to Maggie 's house ?
we shall put this away and find something else ; shall we put this away and find something else ?
we shall put this card on the wall too ; shall we put this card on the wall too ?
we shall put this inside your refrigerator ; shall we put this inside your refrigerator ?
we shall put this on ; shall we put this on ?
we shall put this one up ; shall we put this one up ?
we shall put you in the dog house ; shall we put you in the dog house ?
we shall put your cereal away ; shall we put your cereal away ?
we shall read all your animals a story ; shall we read all your animals a story ?
we shall read her a story about the farm ; shall we read her a story about the farm ?
we shall read her this book from Maggie first ; shall we read her this book from Maggie first ?
we shall read it to Investigator ; shall we read it to Investigator ?
we shall read Racketyboom ; shall we read Racketyboom ?
we shall read that first ; shall we read that first ?
we shall read that one ; shall we read that one ?
we shall read the card ; shall we read the card ?
we shall read the dolly a story ; shall we read the dolly a story ?
we shall read this one ; shall we read this one ?
we shall rinse her with a pot ; shall we rinse her with a pot ?
we shall roll it to each other ; shall we roll it to each other ?
we shall see ; shall we see ?
we shall see if she has a fever ; shall we see if she has a fever ?
we shall see if we can make her sit up ; shall we see if we can make her sit up ?
we shall see the mouse 's bed ; shall we see the mouse 's bed ?
we shall set the table in the kitchen ; shall we set the table in the kitchen ?
we shall set up a thing that you did yesterday ; shall we set up a thing that you did yesterday ?
we shall share it ; shall we share it ?
we shall shave tiger ; shall we shave tiger ?
we shall sit ; shall we sit ?
we shall sit somebody else at the table ; shall we sit somebody else at the table ?
we shall stick them on a piece of paper ; shall we stick them on a piece of paper ?
we shall take Buster out and put you in ; shall we take Buster out and put you in ?
we shall take her temperature and see if she has a temperature ; shall we take her temperature and see if she has a temperature ?
we shall take Nonno to the beach ; shall we take Nonno to the beach ?
we shall take some things off and make a place ; shall we take some things off and make a place ?
we shall take the car for a ride in the village ; shall we take the car for a ride in the village ?
we shall take the dogs to the doll house ; shall we take the dogs to the doll house ?
we shall take them for a walk and see what they see ; shall we take them for a walk and see what they see ?
we shall take them to the pancake house ; shall we take them to the pancake house ?
we shall take this valentine to Maggie 's house and fix it ; shall we take this valentine to Maggie 's house and fix it ?
we shall take your bathing cap off now ; shall we take your bathing cap off now ?
we shall talk ; shall we talk ?
we shall talk to Leila on the telephone ; shall we talk to Leila on the telephone ?
we shall tie it around the dog 's ear and make an earring ; shall we tie it around the dog 's ear and make an earring ?
we shall tie it up ; shall we tie it up ?
we shall trim it just a little bit ; shall we trim it just a little bit ?
we shall try another house ; shall we try another house ?
we shall try one more game ; shall we try one more game ?
we shall try one more peculiar game with this animal whatever he is ; shall we try one more peculiar game with this animal whatever he is ?
we shall use a new piece ; shall we use a new piece ?
we shall use it tomorrow ; shall we use it tomorrow ?
we shall use this for the station ; shall we use this for the station ?
we shall wash her ; shall we wash her ?
we shall wash her hair ; shall we wash her hair ?
we shall wash Nina 's clothes or Mommy 's clothes ; shall we wash Nina 's clothes or Mommy 's clothes ?
we shall wash this ; shall we wash this ?
we shall wear it tomorrow to go to Maggie 's house ; shall we wear it tomorrow to go to Maggie 's house ?
we shall wear your patchwork pants ; shall we wear your patchwork pants ?
we shall work him ; shall we work him ?
we shall wrap him up ; shall we wrap him up ?
we shall wrap him up in blue paper ; shall we wrap him up in blue paper ?
we shall wrap it up ; shall we wrap it up ?
we shall wrap it up well ; shall we wrap it up well ?
we shall wrap this cookie up and take it to Maggie 's house ; shall we wrap this cookie up and take it to Maggie 's house ?
we shall write ; shall we write ?
we shall write Nana 's name ; shall we write Nana 's name ?
his name should be uh uh Billy or Jonathan ; should his name be uh uh Billy or Jonathan ?
I should ; should I ?
I should bring the label tomorrow ; should I bring the label tomorrow ?
I should come and touch it too ; should I come and touch it too ?
I should come too ; should I come too ?
I should come with you ; should I come with you ?
I should come with you to look at it in the kitchen ; should I come with you to look at it in the kitchen ?
I should cut it in half ; should I cut it in half ?
I should do it ; should I do it ?
I should do it too ; should I do it too ?
I should eat at the table or in my room ; should I eat at the table or in my room ?
I should eat it ; should I eat it ?
I should get him out ; should I get him out ?
I should get it down for you ; should I get it down for you ?
I should get it for you ; should I get it for you ?
I should give it to Mama ; should I give it to Mama ?
I should give you a pat ; should I give you a pat ?
I should hang on to it ; should I hang on to it ?
I should hang on to it for a while ; should I hang on to it for a while ?
I should hold your hand ; should I hold your hand ?
I should leave those right there ; should I leave those right there ?
I should lift you up in the air like that ; should I lift you up in the air like that ?
I should look in your ear too while I 'm at it ; should I look in your ear too while I 'm at it ?
I should make a candy cane on the same paper ; should I make a candy cane on the same paper ?
I should put a doorway on it ; should I put a doorway on it ?
I should put a knot in it ; should I put a knot in it ?
I should put his wings on too ; should I put his wings on too ?
I should put something in there ; should I put something in there ?
I should put these out of the way ; should I put these out of the way ?
I should read it ; should I read it ?
I should roll it under the picnic table ; should I roll it under the picnic table ?
I should shut it off now ; should I shut it off now ?
I should squeak you ; should I squeak you ?
I should stick your head in the washing machine ; should I stick your head in the washing machine ?
I should stir it ; should I stir it ?
I should stir it up now ; should I stir it up now ?
I should take em out ; should I take em out ?
I should take him off the door ; should I take him off the door ?
I should take him off the door and put him downstairs ; should I take him off the door and put him downstairs ?
I should take that as a yes ; should I take that as a yes ?
I should throw it to you ; should I throw it to you ?
I should try ; should I try ?
I should try ; should I try ?
I should try again ; should I try again ?
I should try to open it ; should I try to open it ?
I should whisper it to you ; should I whisper it to you ?
I should write your name now ; should I write your name now ?
it should be in front or behind ; should it be in front or behind ?
we should n't read ; should n't we read ?
the dog should go in the road ; should the dog go in the road ?
they should be in the middle of the road or on the side of the road ; should they be in the middle of the road or on the side of the road ?
we should attempt to stop this ; should we attempt to stop this ?
we should comb your hair ; should we comb your hair ?
we should cut your nails ; should we cut your nails ?
we should do that ; should we do that ?
we should do these also ; should we do these also ?
we should do these windows too ; should we do these windows too ?
we should dump it in the washing machine and turn on spin dry or wash and wear or something ; should we dump it in the washing machine and turn on spin dry or wash and wear or something ?
we should get rid of this diaper ; should we get rid of this diaper ?
we should get the telephone ; should we get the telephone ?
we should get you in the tub ; should we get you in the tub ?
we should get you one ; should we get you one ?
we should go ; should we go ?
we should go eat ; should we go eat ?
we should go get your pooh ; should we go get your pooh ?
we should go look ; should we go look ?
we should go turn it off ; should we go turn it off ?
we should have spoons ; should we have spoons ?
we should keep it up in the closet so it does n't break ; should we keep it up in the closet so it does n't break ?
we should look on the table ; should we look on the table ?
we should make a chair too ; should we make a chair too ?
we should make a kitty lying down ; should we make a kitty lying down ?
we should make some coffee ; should we make some coffee ?
we should make the light go byebye ; should we make the light go byebye ?
we should make two ; should we make two ?
we should play with Investigator too ; should we play with Investigator too ?
we should put on these jammies ; should we put on these jammies ?
we should put people inside ; should we put people inside ?
we should put Skipper 's toe shoes on ; should we put Skipper 's toe shoes on ?
we should put them inside ; should we put them inside ?
we should roll it ; should we roll it ?
we should see if after spitting up you wanT To eat more ; should we see if after spitting up you wanT To eat more ?
we should show her that song ; should we show her that song ?
we should start at the beginning ; should we start at the beginning ?
we should take it away ; should we take it away ?
we should tell the adventurers that it 's bathtime ; should we tell the adventurers that it 's bathtime ?
we should tell them it 's time for bath ; should we tell them it 's time for bath ?
we should turn it down ; should we turn it down ?
we should turn it off ; should we turn it off ?
we should turn it on ; should we turn it on ?
we should turn it on ; should we turn it on ?
we should turn that down  so we can hear ; should we turn that down  so we can hear ?
we should wind it up ; should we wind it up ?
Ari was drinking a bottle ; was Ari drinking a bottle ?
Ari was drinking a bottle ; was Ari drinking a bottle ?
Bugs was there ; was Bugs there ?
Cathy was on it ; was Cathy on it ?
Cathy was sick ; was Cathy sick ?
daddy was there too ; was daddy there too ?
David was there ; was David there ?
Emry was there ; was Emry there ?
Erin 's daddy was called Dennis ; was Erin 's daddy called Dennis ?
Grover was afraid ; was Grover afraid ?
he was a big boy ; was he a big boy ?
he was a dog ; was he a dog ?
he was a nice man ; was he a nice man ?
he was big or little ; was he big or little ?
he was crawling or walking ; was he crawling or walking ?
he was cute ; was he cute ?
he was digging pebbles ; was he digging pebbles ?
he was dirty ; was he dirty ?
he was drinking from a bottle or a cup ; was he drinking from a bottle or a cup ?
he was eating by himself ; was he eating by himself ?
he was eating the lettuce ; was he eating the lettuce ?
he was good ; was he good ?
he was green ; was he green ?
he was happy when he turned into a beast ; was he happy when he turned into a beast ?
he was here ; was he here ?
he was hiding ; was he hiding ?
he was in there ; was he in there ?
he was invited ; was he invited ?
he was mad at you ; was he mad at you ?
he was nice ; was he nice ?
he was noisy ; was he noisy ?
he was on the floor ; was he on the floor ?
he was on the floor ; was he on the floor ?
he was standing there ; was he standing there ?
he was stuck ; was he stuck ?
he was swinging on the bars ; was he swinging on the bars ?
he was ugly ; was he ugly ?
he was wearing something on his eyes ; was he wearing something on his eyes ?
her name was huh ; was her name huh ?
I was gathering up pieces of glass ; was I gathering up pieces of glass ?
I was glad to get rid of that ; was I glad to get rid of that ?
I was helping you crawl ; was I helping you crawl ?
it was a big bed or a little bed that you slept on ; was it a big bed or a little bed that you slept on ?
it was a big one or a small one ; was it a big one or a small one ?
it was a big piano or a little piano ; was it a big piano or a little piano ?
it was a big yard or a small yard ; was it a big yard or a small yard ?
it was a birthday party ; was it a birthday party ?
it was a clarinet ; was it a clarinet ?
it was a good lunch ; was it a good lunch ?
it was a little boy or a little girl ; was it a little boy or a little girl ?
it was a long day ; was it a long day ?
it was a long dress or a short dress ; was it a long dress or a short dress ?
it was a long or a short coat ; was it a long or a short coat ?
it was a long trip ; was it a long trip ?
it was a long walk or a short walk ; was it a long walk or a short walk ?
it was a penny ; was it a penny ?
it was a penny ; was it a penny ?
it was a poodle ; was it a poodle ?
it was a quarter of ; was it a quarter of ?
it was a snake ; was it a snake ?
it was a yummy toe ; was it a yummy toe ?
it was called a log skidder ; was it called a log skidder ?
it was cold ; was it cold ?
it was cold ; was it cold ?
it was cold or hot ; was it cold or hot ?
it was cold or hot ; was it cold or hot ?
it was curly yesterday ; was it curly yesterday ?
it was Cynthia ; was it Cynthia ?
it was deep or shallow ; was it deep or shallow ?
it was Dr Roberts ; was it Dr Roberts ?
it was fun ; was it fun ?
it was fun ; was it fun ?
it was fun ; was it fun ?
it was fun ; was it fun ?
it was fun ; was it fun ?
it was fun ; was it fun ?
it was fun ; was it fun ?
it was fun ; was it fun ?
it was fun ; was it fun ?
it was fun ; was it fun ?
it was fun ; was it fun ?
